Chile,Residential appliances,Per capita energy intensity (index 2010)                 ,..,..,100,..,..,..,120
Chile,Residential appliances,Per dwelling energy intensity (index 2000)               ,..,..,..,..,..,..,..
Lithuania,Total Residential,Per capita energy intensity (index 2000)                  ,100,116,130,120,128,131,135
Lithuania,Total Residential,Per dwelling energy intensity (index 2000)                ,100,115,117,96,100,100,101
Lithuania,Total Residential,Per dwelling TC energy intensity (index 2000)             ,100,106,101,96,95,95,98
Lithuania,Residential space heating,Per capita energy intensity (index 2000)          ,100,115,128,116,124,127,130
Lithuania,Residential space heating,Per dwelling energy intensity (index 2000)        ,100,114,115,92,97,97,97
Lithuania,Residential space heating,Per dwelling TC energy intensity (index 2000)     ,100,102,93,93,90,90,94
Lithuania,Residential lighting,Per capita energy intensity (index 2000)               ,..,..,..,..,..,..,..
Lithuania,Residential lighting,Per dwelling energy intensity (index 2000)             ,..,..,..,..,..,..,..
Lithuania,Residential appliances,Per capita energy intensity (index 2000)             ,100,130,170,190,202,211,226
Lithuania,Residential appliances,Per dwelling energy intensity (index 2000)           ,100,130,152,152,157,161,169
Morocco,Total Residential,Per capita energy intensity (index 2005)                    ,..,100,92,100,102,103,103
Morocco,Total Residential,Per dwelling energy intensity (index 2005)                  ,..,..,..,..,..,..,..
Morocco,Total Residential,Per dwelling TC energy intensity (index 2005)               ,..,..,..,..,..,..,..
Morocco,Residential space heating,Per capita energy intensity (index 2005)            ,..,100,52,41,39,38,36
Morocco,Residential space heating,Per dwelling energy intensity (index 2005)          ,..,..,..,..,..,..,..
Morocco,Residential space heating,Per dwelling TC energy intensity (index 2005)       ,..,..,..,..,..,..,..
Morocco,Residential lighting,Per capita energy intensity (index 2005)                 ,..,100,110,131,134,138,138
Morocco,Residential lighting,Per dwelling energy intensity (index 2005)               ,..,..,..,..,..,..,..
Morocco,Residential appliances,Per capita energy intensity (index 2005)               ,..,100,125,154,157,163,163
Morocco,Residential appliances,Per dwelling energy intensity (index 2005)             ,..,..,..,..,..,..,..
Azerbaijan,Total Residential,Per capita energy intensity (index 2000)                 ,100,145,121,117,128,113,117
Azerbaijan,Residential space heating,Per capita energy intensity (index 2000)         ,..,..,..,..,..,..,..
Azerbaijan,Residential lighting,Per capita energy intensity (index 2000)              ,..,..,..,..,..,..,..
Azerbaijan,Residential appliances,Per capita energy intensity (index 2000)            ,..,..,..,..,..,..,..
Belarus,Total Residential,Per capita energy intensity (index 2000)                    ,100,106,109,100,105,107,107
Belarus,Total Residential,Per dwelling energy intensity (index 2000)                  ,100,101,100,87,90,91,91
Belarus,Total Residential,Per dwelling TC energy intensity (index 2000)               ,100,101,93,92,92,94,95
Belarus,Residential space heating,Per capita energy intensity (index 2010)            ,..,..,100,87,94,96,97
Belarus,Residential space heating,Per dwelling energy intensity (index 2010)          ,..,..,100,82,88,89,90
Belarus,Residential space heating,Per dwelling TC energy intensity (index 2010)       ,..,..,100,100,100,103,105
Belarus,Residential lighting,Per capita energy intensity (index 2010)                 ,..,..,..,..,..,..,..
Belarus,Residential lighting,Per dwelling energy intensity (index 2010)               ,..,..,..,..,..,..,..
Belarus,Residential appliances,Per capita energy intensity (index 2010)               ,..,..,100,112,113,112,112
Belarus,Residential appliances,Per dwelling energy intensity (index 2010)             ,..,..,100,106,106,104,103
Georgia,Total Residential,Per capita energy intensity (index 2000)                    ,100,71,93,109,116,120,109
Georgia,Residential space heating,Per capita energy intensity (index 2016)            ,..,..,..,..,100,104,91
Georgia,Residential lighting,Per capita energy intensity (index 2010)                 ,..,..,..,..,..,..,..
Georgia,Residential appliances,Per capita energy intensity (index 2016)               ,..,..,..,..,100,103,103
Republic of Moldova,Total Residential,Per capita energy intensity (index 2000)        ,100,167,232,308,325,352,367
Republic of Moldova,Residential space heating,Per capita energy intensity (index 2015),..,..,..,100,106,117,123
Republic of Moldova,Residential lighting,Per capita energy intensity (index 2010)     ,..,..,..,..,..,..,..
Republic of Moldova,Residential appliances,Per capita energy intensity (index 2015)   ,..,..,..,100,97,99,101
Ukraine,Total Residential,Per capita energy intensity (index 2000)                    ,100,100,105,78,83,78,77
Ukraine,Residential space heating,Per capita energy intensity (index 2016)            ,..,..,..,..,100,93,92
Ukraine,Residential lighting,Per capita energy intensity (index 2010)                 ,..,..,..,..,..,..,..
Ukraine,Residential appliances,Per capita energy intensity (index 2016)               ,..,..,..,..,100,89,92
